Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
01-09-2016,RELIANCE,EQ,1060,1053,1072.75,1025.7,1028.05,1029.2,1050.52,9742454,1.02E+15,193607,3773071,0.3873
02-09-2016,RELIANCE,EQ,1029.2,1031.1,1032.55,1002.3,1013,1013.35,1013.84,6428814,6.52E+14,133004,3431902,0.5338
06-09-2016,RELIANCE,EQ,1013.35,1019.9,1025,1015,1021.7,1019.9,1019.3,2631091,2.68E+14,73178,1244935,0.4732
07-09-2016,RELIANCE,EQ,1019.9,1022,1027.05,1013.05,1017,1017.65,1019.15,2954995,3.01E+14,87614,1549467,0.5244
08-09-2016,RELIANCE,EQ,1017.65,1023.05,1035.95,1020.2,1034,1033.4,1030.87,2790196,2.88E+14,90566,1624638,0.5823
09-09-2016,RELIANCE,EQ,1033.4,1035,1049.9,1030,1041.5,1044.55,1042.48,3490441,3.64E+14,69385,1393681,0.3993
12-09-2016,RELIANCE,EQ,1044.55,1030.4,1056,1029.15,1046.95,1046.5,1046.99,7699800,8.06E+14,101157,3561932,0.4626
14-09-2016,RELIANCE,EQ,1046.5,1048,1059,1040.9,1043,1044.75,1049.2,4252754,4.46E+14,95815,2122901,0.4992
15-09-2016,RELIANCE,EQ,1044.75,1047,1070.2,1047,1064.8,1065,1055.37,7170885,7.57E+14,64639,3435092,0.479
16-09-2016,RELIANCE,EQ,1065,1067,1093.85,1059.1,1072.9,1075.55,1080.3,8988926,9.71E+14,151282,5125328,0.5702
19-09-2016,RELIANCE,EQ,1075.55,1072.55,1088,1071,1083,1082.4,1080.96,3812324,4.12E+14,81518,2274111,0.5965
20-09-2016,RELIANCE,EQ,1082.4,1084,1084.75,1069.05,1073.55,1074.2,1076.13,2635854,2.84E+14,65326,1612838,0.6119
21-09-2016,RELIANCE,EQ,1074.2,1074,1084.9,1069,1070,1072.25,1075.51,2501476,2.69E+14,66182,1540167,0.6157
22-09-2016,RELIANCE,EQ,1072.25,1083,1095.8,1079,1086.95,1088.95,1090.17,4288544,4.68E+14,82688,2666890,0.6219
23-09-2016,RELIANCE,EQ,1088.95,1089,1109.45,1089,1101.6,1102.8,1100.28,7105725,7.82E+14,81712,4870535,0.6854
26-09-2016,RELIANCE,EQ,1102.8,1103.4,1129.55,1100.25,1106.3,1107.2,1118.64,8734943,9.77E+14,119368,4166235,0.477
27-09-2016,RELIANCE,EQ,1107.2,1117,1125.95,1106.6,1110.9,1110.5,1115.34,4428693,4.94E+14,99600,2419363,0.5463
28-09-2016,RELIANCE,EQ,1110.5,1107.9,1108,1086.3,1089,1090.65,1092.6,5673488,6.20E+14,123527,3869711,0.6821
29-09-2016,RELIANCE,EQ,1090.65,1095,1110.75,1067.4,1074.55,1072.45,1085.03,4859746,5.27E+14,96086,2515785,0.5177
30-09-2016,RELIANCE,EQ,1072.45,1068,1094.55,1066.3,1084.5,1083.7,1082.8,2560105,2.77E+14,97669,1458364,0.5697
03-10-2016,RELIANCE,EQ,1083.7,1087,1107.95,1076.25,1090,1090.7,1093.31,4143109,4.53E+14,108886,2777662,0.6704
04-10-2016,RELIANCE,EQ,1090.7,1093.05,1108.3,1092,1095,1096.35,1100.57,2997544,3.30E+14,74385,1798026,0.5998
05-10-2016,RELIANCE,EQ,1096.35,1104,1106.5,1085.8,1090,1089.4,1095.21,2466397,2.70E+14,51226,1493361,0.6055
06-10-2016,RELIANCE,EQ,1089.4,1092,1126.25,1092,1112,1110.8,1114.15,4825630,5.38E+14,96062,2636451,0.5463
07-10-2016,RELIANCE,EQ,1110.8,1114,1123.05,1106.5,1106.95,1109,1114.12,3492838,3.89E+14,74933,2314405,0.6626
10-10-2016,RELIANCE,EQ,1109,1114,1122,1094,1096,1096.35,1105.74,2640973,2.92E+14,66148,1756054,0.6649
13-10-2016,RELIANCE,EQ,1096.35,1089,1089.05,1052,1058.5,1057.15,1067.72,5014667,5.35E+14,126457,3223106,0.6427
14-10-2016,RELIANCE,EQ,1057.15,1063,1082,1061.65,1078.95,1077.65,1073.32,3489473,3.75E+14,93233,1742763,0.4994
17-10-2016,RELIANCE,EQ,1077.65,1080,1080.8,1058.75,1060.4,1060.65,1068.55,2246237,2.40E+14,59134,1069777,0.4763
18-10-2016,RELIANCE,EQ,1060.65,1066,1082.75,1062.05,1079.55,1081.1,1076.71,2531133,2.73E+14,73109,1439506,0.5687
19-10-2016,RELIANCE,EQ,1081.1,1084.45,1094.7,1081.4,1087,1087.35,1088.72,3902656,4.25E+14,77327,2242617,0.5746
20-10-2016,RELIANCE,EQ,1087.35,1093.95,1098,1084.05,1086.1,1087.55,1089.93,2314521,2.52E+14,50757,1141733,0.4933
21-10-2016,RELIANCE,EQ,1087.55,1097,1097,1058.4,1065,1064.2,1069.05,9968242,1.07E+15,172822,5585752,0.5604
24-10-2016,RELIANCE,EQ,1064.2,1070,1074,1060.65,1063.3,1063.3,1067.37,2403099,2.57E+14,58047,1464989,0.6096
25-10-2016,RELIANCE,EQ,1063.3,1065,1065.25,1054.2,1063.5,1060.85,1059.75,1750711,1.86E+14,69996,863955,0.4935
26-10-2016,RELIANCE,EQ,1060.85,1056.05,1059.45,1052.1,1054.5,1054.05,1054.67,2502055,2.64E+14,66935,1702307,0.6804
27-10-2016,RELIANCE,EQ,1054.05,1051.1,1053.9,1043.4,1050.5,1048.7,1048.69,2935574,3.08E+14,58825,1689252,0.5754
28-10-2016,RELIANCE,EQ,1048.7,1050,1058,1043.8,1056,1054.95,1052.58,1857917,1.96E+14,33745,844896,0.4548
30-10-2016,RELIANCE,EQ,1054.95,1058.75,1058.75,1046.3,1049.55,1051.2,1052.55,362170,3.81E+13,9214,125224,0.3458
01-11-2016,RELIANCE,EQ,1051.2,1051.3,1055.95,1047.4,1052,1051,1051.07,2337011,2.46E+14,74188,1567083,0.6706
02-11-2016,RELIANCE,EQ,1051,1041,1042.85,1021,1026.4,1023.75,1029.71,1609225,1.66E+14,62676,854648,0.5311
03-11-2016,RELIANCE,EQ,1023.75,1023.85,1034.75,1020.6,1021.9,1023.95,1027.98,1671371,1.72E+14,63170,940280,0.5626
04-11-2016,RELIANCE,EQ,1023.95,1020.25,1026.9,1000,1006.55,1005.55,1010.83,2636911,2.67E+14,71344,1383790,0.5248
07-11-2016,RELIANCE,EQ,1005.55,1014,1016.55,999.05,1000,1001.15,1005,2172921,2.18E+14,72315,1263004,0.5812
08-11-2016,RELIANCE,EQ,1001.15,1005.7,1005.7,998.3,1003.9,1003.5,1001.7,3070346,3.08E+14,71607,2139904,0.697
09-11-2016,RELIANCE,EQ,1003.5,950,1009,930,1003,1004.6,981.42,4946573,4.85E+14,83043,2272901,0.4595
10-11-2016,RELIANCE,EQ,1004.6,1018.6,1028.95,1007,1008.05,1010.4,1018.04,2231907,2.27E+14,67470,1128033,0.5054
11-11-2016,RELIANCE,EQ,1010.4,997.85,1017.5,995.1,998,1001.75,1003.74,3377392,3.39E+14,96461,1906464,0.5645
15-11-2016,RELIANCE,EQ,1001.75,996.5,1000,979.55,982.85,985.4,988.79,3311592,3.27E+14,95636,1881764,0.5682
16-11-2016,RELIANCE,EQ,985.4,995,996.8,980.7,982.05,986.55,990.58,3783226,3.75E+14,79760,3035821,0.8024
17-11-2016,RELIANCE,EQ,986.55,986,998.15,974.4,977.05,977.75,987.21,2886635,2.85E+14,78724,2017146,0.6988
18-11-2016,RELIANCE,EQ,977.75,985,992.7,982,986.4,987.5,987.8,4151928,4.10E+14,123195,2929574,0.7056
21-11-2016,RELIANCE,EQ,987.5,987.55,993.55,983.2,993,991.5,988.95,3024712,2.99E+14,89103,2172681,0.7183
22-11-2016,RELIANCE,EQ,991.5,997.7,1007.8,993.3,1001.3,1001.45,1000.64,4033660,4.04E+14,100268,2679071,0.6642
23-11-2016,RELIANCE,EQ,1001.45,1005,1010.5,999.55,1007,1009,1005.35,2996248,3.01E+14,68315,2246046,0.7496
24-11-2016,RELIANCE,EQ,1009,1005.55,1005.55,982.2,992.4,987.35,989.73,4323375,4.28E+14,98362,2749446,0.6359
25-11-2016,RELIANCE,EQ,987.35,990,995.9,984.35,993,993.7,989.79,2389829,2.37E+14,90829,1700942,0.7117
28-11-2016,RELIANCE,EQ,993.7,993,1000.6,984.1,986.5,986.65,991.92,1900161,1.88E+14,85702,1267547,0.6671
29-11-2016,RELIANCE,EQ,986.65,989,1004.3,988.05,997.95,997.7,999.9,2259609,2.26E+14,83165,1615394,0.7149
30-11-2016,RELIANCE,EQ,997.7,999.95,999.95,986.65,988.15,990.05,990.16,6308004,6.25E+14,103344,4820747,0.7642
01-12-2016,RELIANCE,EQ,990.05,1000,1015,995,996.5,997.75,1004.55,2886513,2.90E+14,64770,818598,0.2836
02-12-2016,RELIANCE,EQ,997.75,995.9,1005,991.8,995.6,994.75,999.59,2853045,2.85E+14,115352,1868329,0.6549
05-12-2016,RELIANCE,EQ,994.75,995,999.7,986.5,993.05,993.85,993.15,911410,9.05E+13,33770,418584,0.4593
06-12-2016,RELIANCE,EQ,993.85,996,1006.55,994.6,1003.25,1005.2,1000.6,1537535,1.54E+14,77584,1007905,0.6555
07-12-2016,RELIANCE,EQ,1005.2,1004,1007.6,996.35,1001.85,999.15,1002.8,1127113,1.13E+14,47622,666754,0.5916
08-12-2016,RELIANCE,EQ,999.15,1005.05,1021.8,1004.35,1019.55,1020.05,1017.09,2000230,2.03E+14,63936,1242726,0.6213
09-12-2016,RELIANCE,EQ,1020.05,1022,1031.85,1020.3,1028.95,1028.95,1027.97,1883333,1.94E+14,61243,1178522,0.6258
12-12-2016,RELIANCE,EQ,1028.95,1020.5,1041.7,1020.5,1024.9,1027.2,1034.34,2062700,2.13E+14,72075,1225688,0.5942
13-12-2016,RELIANCE,EQ,1027.2,1028,1041,1027.55,1039,1039.8,1037.64,2369453,2.46E+14,84958,1821332,0.7687
14-12-2016,RELIANCE,EQ,1039.8,1039.8,1064.45,1038.2,1056.35,1059.5,1056.76,5517829,5.83E+14,117128,3927832,0.7118
15-12-2016,RELIANCE,EQ,1059.5,1052.4,1067.6,1048.65,1051,1052.95,1059.31,4418967,4.68E+14,75838,2801638,0.634
16-12-2016,RELIANCE,EQ,1052.95,1052,1062,1052,1055.85,1057.15,1057.34,3415537,3.61E+14,77749,2550641,0.7468
19-12-2016,RELIANCE,EQ,1057.15,1055,1066.95,1054.35,1060.55,1062.55,1063.71,3430950,3.65E+14,55483,2065450,0.602
20-12-2016,RELIANCE,EQ,1062.55,1054.7,1061,1053.15,1060,1057.9,1058.65,2671719,2.83E+14,47616,1896610,0.7099
21-12-2016,RELIANCE,EQ,1057.9,1060.1,1067.3,1057.2,1063,1063.25,1061.12,4655758,4.94E+14,89738,3720215,0.7991
22-12-2016,RELIANCE,EQ,1063.25,1058,1062.65,1050.95,1052,1053.35,1058.51,6604416,6.99E+14,71577,4816707,0.7293
23-12-2016,RELIANCE,EQ,1053.35,1052,1068.95,1052,1059.9,1057.3,1059.91,2346414,2.49E+14,67543,1174874,0.5007
26-12-2016,RELIANCE,EQ,1057.3,1054.35,1066,1044.65,1044.95,1047.45,1056.49,3502299,3.70E+14,45499,2051673,0.5858
27-12-2016,RELIANCE,EQ,1047.45,1047.85,1067.1,1047,1064.85,1064.7,1056.43,3987142,4.21E+14,35254,2006497,0.5032
28-12-2016,RELIANCE,EQ,1064.7,1067.9,1069.55,1047.1,1051.15,1049.7,1057.89,2202927,2.33E+14,76376,1489420,0.6761
29-12-2016,RELIANCE,EQ,1049.7,1050,1068.8,1049.5,1064.05,1065.45,1058.89,2005206,2.12E+14,70952,1210453,0.6037
30-12-2016,RELIANCE,EQ,1065.45,1064.8,1085,1063.1,1080.7,1082.4,1079.52,3591493,3.88E+14,71421,2387799,0.6648
02-01-2017,RELIANCE,EQ,1082.4,1084,1090,1072.35,1086.7,1085.1,1086.63,1622458,1.76E+14,38903,881915,0.5436
03-01-2017,RELIANCE,EQ,1085.1,1089.85,1097,1081.1,1089,1089.4,1091.74,1470751,1.61E+14,31291,776985,0.5283
04-01-2017,RELIANCE,EQ,1089.4,1092.9,1093,1064.3,1067.15,1067.15,1072.39,2375547,2.55E+14,70540,1516724,0.6385
05-01-2017,RELIANCE,EQ,1067.15,1071,1079.9,1068.75,1077,1077.4,1077.12,1996483,2.15E+14,84058,1272212,0.6372
06-01-2017,RELIANCE,EQ,1077.4,1074.2,1085,1073.1,1073.95,1074.95,1078.77,1793427,1.93E+14,66643,1121595,0.6254
09-01-2017,RELIANCE,EQ,1074.95,1077,1086,1071,1078,1077.7,1079.41,1195257,1.29E+14,37309,717860,0.6006
10-01-2017,RELIANCE,EQ,1077.7,1080,1094.4,1080,1088,1089.85,1089.83,2594400,2.83E+14,76596,1854059,0.7146
11-01-2017,RELIANCE,EQ,1089.85,1095,1095.7,1084,1084.8,1086.05,1087.58,2623211,2.85E+14,58033,2028194,0.7732
12-01-2017,RELIANCE,EQ,1086.05,1087,1090.35,1079.8,1080.45,1083.3,1084.63,999364,1.08E+14,29486,499595,0.4999
13-01-2017,RELIANCE,EQ,1083.3,1084.55,1097.5,1084.55,1089.95,1090.4,1091.91,1653669,1.81E+14,52984,881588,0.5331
16-01-2017,RELIANCE,EQ,1090.4,1089.95,1093.95,1073.95,1076.7,1076.25,1078.39,2746005,2.96E+14,59289,1898030,0.6912
17-01-2017,RELIANCE,EQ,1076.25,1065,1068,1038.5,1040,1041.25,1049.23,8968290,9.41E+14,172984,5407424,0.6029
18-01-2017,RELIANCE,EQ,1041.25,1042.6,1048,1028.75,1031.95,1032.55,1036.48,3627071,3.76E+14,155581,2321652,0.6401
19-01-2017,RELIANCE,EQ,1032.55,1035.15,1045.3,1031,1032.45,1033.7,1037.12,3493728,3.62E+14,117616,2467726,0.7063
20-01-2017,RELIANCE,EQ,1033.7,1033.95,1037.45,1023.9,1025.7,1025.8,1029.42,2008082,2.07E+14,75554,1194058,0.5946
23-01-2017,RELIANCE,EQ,1025.8,1021.8,1031,1012.8,1018.4,1015.9,1019.37,3133533,3.19E+14,98745,2089020,0.6667
24-01-2017,RELIANCE,EQ,1015.9,1017,1028.8,1017,1027.9,1027.3,1024.12,2153091,2.21E+14,67115,1431871,0.665
25-01-2017,RELIANCE,EQ,1027.3,1032,1032.7,1016.15,1018.05,1017.3,1020.11,5453230,5.56E+14,161600,3923084,0.7194
27-01-2017,RELIANCE,EQ,1017.3,1020.25,1028.9,1019,1028.15,1025.1,1024.42,4997239,5.12E+14,109980,3544461,0.7093
30-01-2017,RELIANCE,EQ,1025.1,1024.95,1046.45,1024.8,1044.95,1044.8,1038.36,3583756,3.72E+14,88109,2667553,0.7443
31-01-2017,RELIANCE,EQ,1044.8,1046.85,1053.8,1040.3,1045,1045.2,1046.18,3457365,3.62E+14,95062,2634632,0.762
01-02-2017,RELIANCE,EQ,1045.2,1046.1,1050.9,1035.2,1050,1049.65,1044.86,2585798,2.70E+14,83931,1755572,0.6789
02-02-2017,RELIANCE,EQ,1049.65,1050,1050.8,1038.25,1045.55,1043.5,1042.22,2079908,2.17E+14,64859,1469840,0.7067
03-02-2017,RELIANCE,EQ,1043.5,1046,1050.45,1030.1,1033.45,1033.65,1038.23,3021751,3.14E+14,48459,2477077,0.8197
06-02-2017,RELIANCE,EQ,1033.65,1037,1044.9,1032.05,1040.7,1041.65,1038.21,2283982,2.37E+14,60273,1512364,0.6622
07-02-2017,RELIANCE,EQ,1041.65,1042,1042.35,1027.2,1031.95,1030.9,1031.93,2264245,2.34E+14,67846,1351517,0.5969
08-02-2017,RELIANCE,EQ,1030.9,1030.9,1038.25,1022,1022.7,1025.15,1027.7,3710094,3.81E+14,96353,2786342,0.751
09-02-2017,RELIANCE,EQ,1025.15,1028,1034,1026.8,1032.45,1032.75,1030.58,2254216,2.32E+14,97836,1637861,0.7266
10-02-2017,RELIANCE,EQ,1032.75,1035,1035.55,1025.55,1030,1030.15,1030.89,2861531,2.95E+14,81923,2366578,0.827
13-02-2017,RELIANCE,EQ,1030.15,1033,1034,1022,1030,1029.85,1026.56,1957988,2.01E+14,53352,1315916,0.6721
14-02-2017,RELIANCE,EQ,1029.85,1035,1052.9,1029.9,1048.1,1049.8,1047.4,4170414,4.37E+14,108276,2878955,0.6903
15-02-2017,RELIANCE,EQ,1049.8,1052.9,1057.5,1045.25,1050.35,1051.3,1052.94,3482845,3.67E+14,73263,2400194,0.6891
16-02-2017,RELIANCE,EQ,1051.3,1052.55,1069.45,1052.55,1065.95,1067.5,1062.56,4492847,4.77E+14,54707,2936392,0.6536
17-02-2017,RELIANCE,EQ,1067.5,1066.5,1078.2,1058.45,1070.7,1075.5,1070.57,3393856,3.63E+14,72587,2370822,0.6986
20-02-2017,RELIANCE,EQ,1075.5,1070.55,1078.85,1066.5,1075,1075.4,1074.6,2663127,2.86E+14,46942,1784092,0.6699
21-02-2017,RELIANCE,EQ,1075.4,1075.2,1090.95,1073.05,1088.1,1088.2,1084.82,3242790,3.52E+14,78020,1715528,0.529
22-02-2017,RELIANCE,EQ,1088.2,1093,1211.65,1092,1209.8,1207.5,1177.82,29103926,3.43E+15,529232,10949059,0.3762
23-02-2017,RELIANCE,EQ,1207.5,1213.6,1222,1179.35,1186.8,1182.75,1196.34,14229234,1.70E+15,325600,6195579,0.4354
27-02-2017,RELIANCE,EQ,1182.75,1190.5,1256.8,1190.35,1237.55,1238.9,1241.99,19068911,2.37E+15,248086,8149162,0.4274
28-02-2017,RELIANCE,EQ,1238.9,1232,1248,1228.5,1237.65,1238.05,1240.68,8254531,1.02E+15,132662,4383833,0.5311
01-03-2017,RELIANCE,EQ,1238.05,1240.1,1244.4,1230,1231.55,1234.5,1238.28,5574153,6.90E+14,86071,3829123,0.6869
02-03-2017,RELIANCE,EQ,1234.5,1237.9,1254.7,1227.05,1234.95,1236.75,1241.01,4129033,5.12E+14,114912,2267277,0.5491
03-03-2017,RELIANCE,EQ,1236.75,1241.55,1287.8,1241.55,1258.6,1258.55,1269.09,19270851,2.45E+15,218969,8796175,0.4564
06-03-2017,RELIANCE,EQ,1258.55,1269,1312,1265.25,1308,1305.35,1298.39,15252154,1.98E+15,271304,7693280,0.5044
07-03-2017,RELIANCE,EQ,1305.35,1318.85,1327,1296.15,1306.35,1304.95,1309.21,9616850,1.26E+15,187234,4262649,0.4432
08-03-2017,RELIANCE,EQ,1304.95,1307.7,1307.7,1286.1,1288.15,1291.2,1294.73,9906103,1.28E+15,117724,5532704,0.5585
09-03-2017,RELIANCE,EQ,1291.2,1290,1298,1281.5,1285.4,1286.75,1287.46,7107670,9.15E+14,91156,3491139,0.4912
10-03-2017,RELIANCE,EQ,1286.75,1290.25,1296,1261.2,1279.1,1281.65,1282.25,5665568,7.26E+14,82236,2917379,0.5149
14-03-2017,RELIANCE,EQ,1281.65,1318.75,1319,1285.25,1288.25,1289.5,1299.08,6346620,8.24E+14,148050,3687454,0.581
15-03-2017,RELIANCE,EQ,1289.5,1291.05,1316.3,1290.4,1302,1304.95,1306.9,5510658,7.20E+14,118169,3101824,0.5629
16-03-2017,RELIANCE,EQ,1304.95,1310,1310.4,1293.6,1296.8,1297.65,1300.24,3639964,4.73E+14,101204,2180552,0.5991
17-03-2017,RELIANCE,EQ,1297.65,1308,1319.95,1298.05,1300.55,1300.7,1302.8,5195076,6.77E+14,103713,3520073,0.6776
20-03-2017,RELIANCE,EQ,1300.7,1306,1306.25,1278.35,1280.95,1280.8,1287.84,2941714,3.79E+14,85225,2067131,0.7027
21-03-2017,RELIANCE,EQ,1280.8,1282.2,1283.9,1259.3,1265.2,1263.8,1270.21,5165107,6.56E+14,97439,3464341,0.6707
22-03-2017,RELIANCE,EQ,1263.8,1252,1265.9,1246.55,1260.45,1259.7,1257.09,4638338,5.83E+14,123911,2456891,0.5297
23-03-2017,RELIANCE,EQ,1259.7,1263.15,1277.55,1258,1272,1273.3,1269.4,2699090,3.43E+14,100190,1514419,0.5611
24-03-2017,RELIANCE,EQ,1273.3,1274.1,1292,1268.45,1284,1286.75,1282.43,3721911,4.77E+14,122493,2349994,0.6314
27-03-2017,RELIANCE,EQ,1286.75,1271.1,1278.75,1247.2,1248.5,1251.1,1258.23,7418122,9.33E+14,178024,4098344,0.5525
28-03-2017,RELIANCE,EQ,1251.1,1258,1264,1242.1,1246.3,1245.75,1249.71,4961934,6.20E+14,100601,3029496,0.6105
29-03-2017,RELIANCE,EQ,1245.75,1251.7,1260,1233.35,1259.2,1256.65,1246.51,4325787,5.39E+14,119423,2173596,0.5025
30-03-2017,RELIANCE,EQ,1256.65,1255,1274.75,1253,1267.6,1270.65,1267.91,6368859,8.08E+14,113795,4612464,0.7242
31-03-2017,RELIANCE,EQ,1270.65,1266,1337.65,1266,1320.6,1320.9,1311.06,10375519,1.36E+15,209261,4371626,0.4213
03-04-2017,RELIANCE,EQ,1320.9,1342,1380.5,1337.05,1373.25,1374.65,1365.85,10260327,1.40E+15,167021,4815428,0.4693
05-04-2017,RELIANCE,EQ,1374.65,1395.2,1418,1380.1,1415.05,1415,1400.66,9217360,1.29E+15,188615,4343888,0.4713
06-04-2017,RELIANCE,EQ,1415,1409,1448.9,1402.2,1434,1438.5,1429.25,11571075,1.65E+15,193297,5364090,0.4636
07-04-2017,RELIANCE,EQ,1438.5,1421.3,1434,1402.55,1405.25,1406.6,1419.57,7286151,1.03E+15,172166,3594186,0.4933
10-04-2017,RELIANCE,EQ,1406.6,1410,1424.9,1377.3,1384.75,1381.35,1396.97,7033141,9.83E+14,146691,3998689,0.5685
11-04-2017,RELIANCE,EQ,1381.35,1387.85,1400.45,1370.1,1375.7,1372.35,1382.9,7371727,1.02E+15,150329,4362093,0.5917
12-04-2017,RELIANCE,EQ,1372.35,1382.8,1386.45,1351.15,1355,1354,1363.72,6274215,8.56E+14,162585,3238000,0.5161
13-04-2017,RELIANCE,EQ,1354,1354,1373.4,1347.35,1365.8,1364.8,1365.73,2906188,3.97E+14,68868,1141564,0.3928
17-04-2017,RELIANCE,EQ,1364.8,1365,1395.55,1365,1391.45,1391.85,1380.35,2705854,3.74E+14,56746,977288,0.3612
18-04-2017,RELIANCE,EQ,1391.85,1399.95,1410,1367,1369,1370.2,1393.47,3661083,5.10E+14,88267,1142150,0.312
19-04-2017,RELIANCE,EQ,1370.2,1369,1382.55,1357.55,1369.95,1368.8,1368.72,2645292,3.62E+14,80500,1199472,0.4534
20-04-2017,RELIANCE,EQ,1368.8,1379,1386.8,1364.1,1370.45,1369.55,1371.78,1918612,2.63E+14,55149,736770,0.384
21-04-2017,RELIANCE,EQ,1369.55,1380.5,1421,1378.55,1405,1402.5,1404.5,6910277,9.71E+14,137920,2371273,0.3432
24-04-2017,RELIANCE,EQ,1402.5,1409.05,1435,1400.2,1417.85,1417.4,1418.74,5831731,8.27E+14,183083,2146777,0.3681
25-04-2017,RELIANCE,EQ,1417.4,1460,1467.75,1426.1,1431,1432.8,1442.9,8403704,1.21E+15,176682,3213592,0.3824
26-04-2017,RELIANCE,EQ,1432.8,1435,1440.05,1402.6,1416.5,1416.45,1421.45,3831775,5.45E+14,108141,1977500,0.5161
27-04-2017,RELIANCE,EQ,1416.45,1417,1424.15,1402.2,1409,1409.5,1408.44,2873655,4.05E+14,67915,1530304,0.5325
28-04-2017,RELIANCE,EQ,1409.5,1409.75,1420.3,1391,1394.25,1395.2,1403.8,2708404,3.80E+14,65970,1109279,0.4096
02-05-2017,RELIANCE,EQ,1395.2,1402,1402,1366.3,1372,1370.55,1375.81,4249684,5.85E+14,98491,2414317,0.5681
03-05-2017,RELIANCE,EQ,1370.55,1376.9,1380.75,1365,1370.2,1370.1,1371.36,2171549,2.98E+14,51100,1091961,0.5028
04-05-2017,RELIANCE,EQ,1370.1,1375,1379.6,1354.05,1361.6,1357.95,1364.31,3283811,4.48E+14,101401,1986534,0.6049
05-05-2017,RELIANCE,EQ,1357.95,1361.6,1367.35,1325,1328.4,1328.25,1343.7,3565543,4.79E+14,81287,1874915,0.5258
08-05-2017,RELIANCE,EQ,1328.25,1330,1339.5,1318.35,1320.1,1321.4,1328,3672585,4.88E+14,64261,2378259,0.6476
09-05-2017,RELIANCE,EQ,1321.4,1324,1333.65,1320.25,1330,1330.35,1329.47,4824511,6.41E+14,73661,3697634,0.7664
10-05-2017,RELIANCE,EQ,1330.35,1334.8,1363.6,1330.65,1359.2,1359.1,1352.69,5235932,7.08E+14,127713,2966210,0.5665
11-05-2017,RELIANCE,EQ,1359.1,1364.1,1369.75,1351.65,1357,1359.55,1361,3150756,4.29E+14,81000,1801503,0.5718
12-05-2017,RELIANCE,EQ,1359.55,1360.05,1364,1344.05,1349.9,1350.45,1351.52,1719729,2.32E+14,45354,884077,0.5141
15-05-2017,RELIANCE,EQ,1350.45,1356.4,1356.4,1333.5,1343.6,1344.1,1344.22,1540213,2.07E+14,75812,802733,0.5212
16-05-2017,RELIANCE,EQ,1344.1,1346.05,1376.9,1341,1356.2,1356.3,1360.59,2892947,3.94E+14,79767,1238129,0.428
17-05-2017,RELIANCE,EQ,1356.3,1353,1365.95,1347.75,1350,1353.1,1354.16,2250304,3.05E+14,56277,1225837,0.5447
18-05-2017,RELIANCE,EQ,1353.1,1340.25,1350,1324.1,1327.45,1327.35,1336.14,2237916,2.99E+14,84723,1339478,0.5985
19-05-2017,RELIANCE,EQ,1327.35,1333,1335.7,1310,1318.2,1318.85,1321.99,2928883,3.87E+14,115988,1444387,0.4932
22-05-2017,RELIANCE,EQ,1318.85,1326.5,1333.6,1315.2,1326,1324.15,1322.82,2011859,2.66E+14,89828,1123947,0.5587
23-05-2017,RELIANCE,EQ,1324.15,1325.7,1329.85,1302,1304.55,1305.55,1313.55,2108223,2.77E+14,81667,1172410,0.5561
24-05-2017,RELIANCE,EQ,1305.55,1307.5,1313.7,1295.1,1299,1297.7,1302.71,3274804,4.27E+14,78535,1782580,0.5443
25-05-2017,RELIANCE,EQ,1297.7,1300,1312.4,1296.45,1301.5,1302.45,1303.19,5925335,7.72E+14,114553,4678965,0.7897
26-05-2017,RELIANCE,EQ,1302.45,1303.95,1344.4,1300,1339,1337.3,1320.18,4898639,6.47E+14,111248,2843822,0.5805
29-05-2017,RELIANCE,EQ,1337.3,1337,1365.45,1335.6,1355.25,1356.9,1352.77,5491170,7.43E+14,88604,2590759,0.4718
30-05-2017,RELIANCE,EQ,1356.9,1355.9,1364.7,1348.5,1360,1359.35,1357.25,2207727,3.00E+14,71958,1133031,0.5132
31-05-2017,RELIANCE,EQ,1359.35,1367,1367.95,1335.8,1340,1340.7,1346.68,3754099,5.06E+14,153444,2447584,0.652
01-06-2017,RELIANCE,EQ,1340.7,1332.7,1340,1323,1329.85,1328.25,1329.31,2179328,2.90E+14,79314,1229535,0.5642
02-06-2017,RELIANCE,EQ,1328.25,1335,1338.7,1317,1322.9,1324.75,1326.29,2627565,3.48E+14,92530,1625375,0.6186
05-06-2017,RELIANCE,EQ,1324.75,1326.25,1341,1315.85,1330,1329.35,1328.64,2476706,3.29E+14,77234,1452622,0.5865
06-06-2017,RELIANCE,EQ,1329.35,1333.95,1333.95,1311,1312.5,1312.8,1320.16,2192356,2.89E+14,61140,1301049,0.5934
07-06-2017,RELIANCE,EQ,1312.8,1311.2,1342,1309,1339,1339,1328.04,2559954,3.40E+14,102403,1465014,0.5723
08-06-2017,RELIANCE,EQ,1339,1340,1344.8,1328.05,1333.9,1331.7,1332.33,1806521,2.41E+14,61841,1063436,0.5887
09-06-2017,RELIANCE,EQ,1331.7,1345.1,1352.95,1331,1332.95,1335.7,1340.93,3162802,4.24E+14,78984,1333930,0.4218
12-06-2017,RELIANCE,EQ,1335.7,1326.55,1329.75,1317,1319,1319.45,1321.07,1927513,2.55E+14,44210,1194367,0.6196
